,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
200009_at,0.009912652313618394,-0.010914747487355554,-0.014784578524209158,-0.01578790551546435,-0.004941260624024734,0.007619272084258843,0.004702413978868669,0.020075790220180353,0.014244362401368366,0.01154000196351409
204415_at,0.005216473204976159,-0.01552745410205116,-6.571209221491619e-05,0.019235227128553255,-0.014494623400868028,0.004421098251163216,0.03385703854613087,-0.008872504134397073,-0.009858855798410386,-0.012742472881077905
217014_s_at,-0.009523804762675706,0.012608326058570632,0.01889892955352484,0.023084764270910448,-0.013958609576952028,0.01605593311806337,-0.012476784208571325,0.035721117954473074,0.006784689097324473,-0.006346445444519003
210272_at,-0.011987006961263048,0.0055811390705500594,0.014768679913835063,0.031474074508554786,-0.004414682102700704,0.004798073847716835,0.018288435804140458,0.024481853873776892,-0.020510310050122466,-0.010818189260543915
218358_at,0.0068242538754222926,-0.004932938505624982,-0.0077440884502838975,0.011513746643137394,0.00020253949414411244,0.011422197303601963,0.005336364070168311,0.008047479524776475,-0.005834765382074229,-0.0078068112343904535
201540_at,-0.0008099388143073795,0.021913435891332465,0.006560574083566697,0.0011700757321199422,0.023641414046828013,-0.001005584867191759,0.010572106505441877,-0.006672958633923679,-0.008143685945659701,-0.004158996716910362
217763_s_at,-0.010487124125876214,-0.0044838401940900515,0.019929485677817913,0.005040674656826688,0.007224833407415843,0.0061524878212056355,0.005314894521124433,-0.02544826335393354,-0.023479609382448547,0.009897058015170187
207332_s_at,0.013004034323128941,-0.015553785013579976,-0.011723723243762996,-0.005755426208913483,-0.00042626461314914684,0.016904024176081767,-0.005373804576884106,-0.009187933778357504,0.023683422443384967,-0.005470802678120502
221923_s_at,-0.00024992862607859886,-0.018246072522609787,-0.034169665234881574,0.01001339607714303,0.006815922221147519,0.0012070750021325718,-0.002721289775415869,-0.0026908336779603343,-0.005143436870213071,-0.0018487696597163513
200971_s_at,-0.002596636737915853,-0.006035655794571662,-0.017658400487605298,0.009464512822072823,-0.009947894880206082,-0.015967987577950225,-0.0026161289974909394,0.030282447075953976,0.00077286020583453,0.015629590406512375
201502_s_at,0.0019424358026291556,-0.0010833760878829098,-0.012513694277246567,0.015360255924709734,0.015289098994371406,-0.006561166633735419,0.007927576841749657,-9.385950929033064e-05,-0.02177678468838124,0.00019816285679175955
208690_s_at,-0.00530322625886109,0.017069347326085487,0.0030107250953119473,0.01173002865027876,0.007125375430996216,0.003282601488586243,-0.021031142961048566,0.03794411964008368,-0.0022973154606763775,0.004497176797996629
205029_s_at,0.010135681762185673,-0.003954122090230204,-0.0032833940242235336,0.023477026568510473,0.014442155353032953,0.02326390821194058,0.004518474848746937,0.00605039112186519,0.0027401445373549604,-0.020627058666150062
201563_at,-0.008095026752236384,-0.004081621475010759,0.006508022819589459,0.030734308583190262,-0.005206396185797002,0.005393377976064583,-0.017678384313530537,-0.01513725868658303,0.009214818362759558,-0.008985223114303218
200696_s_at,0.0021111208314777076,0.018257060249015654,-0.0057003469872647676,-0.018691734729152282,0.015070662434575876,-0.008863258698975288,-0.007074083469747692,0.017106556744358625,-0.00669179117076547,-0.0056338486797302845
200984_s_at,0.003122230485626135,-0.0013529027812777643,0.00905807660860336,-0.0037088468507357757,-0.002484995408959485,0.017472035146740672,0.023925800914011912,0.025270811460923477,-0.001132275789417997,0.013839278028398789
218963_s_at,0.008402048219053269,-0.008762772512915728,-0.011639583827126355,0.005100724111585992,0.023101989681321666,0.034457237142569264,0.01671391759447754,0.007378899274913379,-0.001558936027954963,0.019312250442685863
208805_at,-0.003164898434067142,-0.017715801416868758,-0.0083874345858601,0.009579627934304877,-0.012917212327000063,-0.028116671575229197,0.0062245927400053375,-0.02402103238580418,0.016704990354364176,-0.004499321775560481
202145_at,0.013562748863763333,-0.020380737201075944,-0.006877080213123416,0.014963679578961919,-0.010238710431755683,0.025571088477793626,0.011605310019703828,-0.012130104587564817,0.00026497401982404964,0.004569501265637583
202436_s_at,0.011751041634889525,0.0005648650534393441,-0.00656213617443427,0.012743204023311364,0.015140334984946043,0.014717215586553707,0.007798487891808313,0.0006305361606611036,-0.005016158738940485,-0.008093881765621546
211696_x_at,-0.0006785067461725018,0.015682666618019255,-0.0008739075085250021,0.009085728907056412,0.008887781293876459,0.008930888457760766,0.009959440835543136,-0.00979432920974448,-0.01721350928250086,-0.013072250527021972
208780_x_at,-0.010764571940764188,-0.014468452928685718,-0.023162334295333296,-0.009745148784575917,-0.00036861442142776564,-0.019047754836657632,-0.02440217871329858,0.02164189806412576,4.6001659524121265e-05,0.020168012889918218
213011_s_at,0.002188676270348504,-0.03142535893208448,-0.02721981898600881,-0.005919688651255023,-0.0079931943176477,0.011550317500536006,0.001945001214965941,-0.0104778077605538,-0.0062950371393348725,-0.008828352741030906
222231_s_at,0.003924348660923565,-0.015234838082787349,-0.003993704688384967,0.0030563528453955253,-0.004999646261334818,-4.789861247262702e-05,-0.014826364801616648,-0.01348524144539516,0.006177888094413885,-0.04838816044904659
216594_x_at,0.006527247016887761,0.001391705290247058,0.0035914057521257564,0.01566821632241542,0.015669967057814933,0.0173507170107927,-0.003997898739486586,-0.00039294463896825417,2.3447886015557486e-05,-0.025551697275654258
217480_x_at,0.022533226557941422,0.0055064702328232,0.008621194746217883,0.028711837192215577,0.006690615246678224,0.0217572126209094,-5.458626967010743e-05,-0.01224336929889487,-0.011322664268959155,-0.0037371376739797676
201012_at,0.009227864420725795,0.006172168357925034,-0.004769151029373841,-0.023111617713938038,0.03146056951022608,0.013845863661769521,0.01880649336353471,0.0025177532886999803,0.01568710794349425,0.014091366250280945
202077_at,-0.00997769082384416,-0.012088020159308757,-0.020811974710451094,0.006686902210572455,-0.009994389056893836,-0.02585768925668945,-0.0023778774205802564,-0.0224011507305434,0.035781951306403464,0.00960612244325009
222212_s_at,-0.010451930538386648,-0.010818080261465551,0.015641602853301975,0.01007647332994184,-0.024858428086395698,-0.004895363586052489,-0.024435083752923283,0.013255239649990584,-0.003265471176100969,0.008234610047998067
201287_s_at,0.010656425156057919,-0.018376689196151753,0.005859384976875442,-0.014706599416078955,0.011679961288412654,0.015264383830653497,-0.0244888278582225,0.007297378981471637,0.013036000623455564,-0.022395535853256873
212251_at,0.0004434285569506953,-0.026015792603422246,-0.025480939491012204,0.005533982069003378,-0.0005108665825703499,-5.233850442860655e-05,-0.00026183266788315106,-0.023933032710893542,-0.00716058094945264,0.007794050039995328
200681_at,-0.00349309195819528,-0.019506965374770764,-0.001939504433416379,0.006341124946379173,-0.013240193650535166,0.007084989982935001,-0.01172667918499116,-0.018211804193664714,0.016719745275460413,0.003744258994437016
213037_x_at,-0.006635785042141944,-0.016072123595737,-0.014879971708099442,0.021004223711081255,0.006952943723967627,-0.020754375338111752,-0.012930730720520575,-0.004048194387120099,-0.011810157629893441,-0.003963727106525625
214359_s_at,0.0065552640224462565,-0.01766755388789078,0.02633016316574212,0.003633999963870257,-0.026197049992441025,0.038438961726479794,0.009087300613543584,-0.016587622903981337,0.0049945247404347345,0.0020679813861294114
201160_s_at,0.005435994650017156,-0.005006879114461956,-0.027952298777468826,-0.007876846810145501,0.016999694036940002,0.021537306263464572,-0.0007808639982901742,0.013212016795073193,-0.01811128650248814,0.013504121465020686
214334_x_at,-0.012653256707577165,0.00986724798783223,-0.024527503073614697,0.002614520913301907,0.0023183156023406475,-0.02794619329021395,-0.01629921311972474,0.02169370267239697,-0.028807481431192286,0.01118580194373157
217835_x_at,0.0036739029919930326,-0.02535746325160543,-0.02440956254823186,0.0005394533673098871,-0.0010816178847021835,-0.011803133811530546,-0.0012311190925898899,-0.00768773304974105,0.023198211661970784,4.775198260439691e-05
200866_s_at,0.013307360283567424,-0.0071676910038753735,0.03310710409728869,-0.011504671605732389,-0.01999130186064865,0.0217165219068958,0.013907788753455271,-0.0008444578501022453,0.0021128345129366355,0.002952099499702891
204304_s_at,0.01288522519135865,-0.010638891327043471,-0.021093912380580313,0.00620975477696062,0.01274039730420582,0.043092933873756116,0.0021184151956024993,0.01397229346352357,0.002606533223879378,0.014057674599865778
204051_s_at,0.00027292931415181187,0.023782721917869516,0.018482605339924737,-0.009483329710575854,0.021630395803627894,0.004775678010299414,0.007414861242283048,-0.018103380962523917,-0.0071135195445004105,-0.005924026528659844
200773_x_at,0.008658990447484553,-0.01326966619442988,-0.010712745272652615,-0.0067292829257019305,-0.004174378721207107,0.008773753072718181,-0.005039121238524181,0.01304580658339129,0.0070521715919106215,0.016812686371258805
203290_at,0.013387766593921675,0.008470168741194339,6.938435707692732e-05,0.015023492863399483,0.013750437463104314,0.006364379913588363,0.013480568848391748,-0.01377523166085687,-0.005125981694092275,-0.004028912476948579
200634_at,0.012000567332140484,-0.021001153246673912,-0.0018999967393769689,-0.026739290315321868,-0.01141769522463448,0.0021776094017352757,0.01084272857890409,0.005236828829880677,0.006855364172896463,0.003648095585426367
210968_s_at,-0.005670591810958439,-0.00423132606520632,0.032551643804682534,-0.0070722163378283106,-0.02135541963387753,0.00938708683913711,0.006484927576237114,0.011445208945507728,0.029258603448835508,0.025176112706083328
214414_x_at,-0.0017318248887400463,0.011378826537154359,-0.0014116754412074781,0.01011103353716146,0.009440701614102846,0.006507373953186566,0.009396337176630392,-0.015301899488779977,-0.016696040967156562,-0.011345664213869793
201163_s_at,-0.002406886725609742,0.017619307584393496,0.005894029670784514,-0.009146946660188426,0.02920699522526596,-0.014501519700217116,0.0075005671861286234,-0.006463249007952867,0.010429124729374831,0.005370087975653802
212774_at,-0.010214137089122713,0.016037178627724653,0.013327765723520844,0.015337040777449783,0.005418576613781945,0.020933460157238383,-0.0036535174848880436,0.009675719683008144,-0.0003369741568959102,0.02073620809304718
202409_at,0.0016901923020831325,0.005496679387405674,0.014633549302742837,0.008513090278894813,0.016332305729634528,0.022754228378677757,0.005283801030161009,-0.012254889739243942,-0.0168410374076512,-0.00282674237071271
213726_x_at,-0.0029740169443909035,-0.02440345448609594,-0.00905130935089675,-0.0026513670547931288,-0.0017652636926682086,-0.0004909989067277155,-0.0015791506701676777,-0.011021570474940628,-0.003922976548675957,-0.0350580947512183
200853_at,0.007044021789251493,-0.02300159833141595,-0.015411503105197026,0.0017253785471823787,-0.010567132705933433,0.010222155099989244,0.01235052239591211,-0.032838589243343576,0.03670940712735233,-0.009241362683835228
210825_s_at,-0.013446584798331461,-0.003112899927934552,-0.018969937454423973,0.028108460897252153,-0.0010787387303016925,-0.008979980283564913,-0.012856974466709074,0.004467927779057264,-0.01605571618684723,0.010497092121540014
200677_at,0.0016126420145599043,-0.012506921862410092,-0.002230723082786613,-0.01656664557118796,0.013246037907211471,-0.0056799413718797214,-0.00038018573092380857,0.02694982992820575,-0.0018478013011288688,0.008589742363789234
203038_at,0.003167564394071179,-0.011339004877052536,-0.019488494915261386,0.011014462108288705,0.01836115681551957,0.017633445036139728,-0.014838106666399344,0.024014284587042987,-0.004995306366104977,0.016324016895859633
218237_s_at,-0.007106330412056589,-0.005164280560828396,0.012168569382601531,0.024285021346264264,-0.010933943292174906,0.007979020072045742,-0.022281129646150623,0.0013577570842900689,-0.0005676102349851032,-0.02048844466029701
210139_s_at,-0.0098917328341457,0.014046153476897975,0.006123505276633437,-0.011305710569791736,0.026820964210230662,-0.016298878764251883,0.003730526507021886,0.00902865316468645,-0.012674509125113469,0.015801017343887398
213101_s_at,0.009402401499963436,-0.020303756212904162,-0.021859373841097512,-0.01793998559783631,0.014787776356831768,-0.014780661113562082,-0.0004210527325044587,0.0337088203244972,0.010366099434457578,0.0038134699192949153
211643_x_at,0.022197690055720472,0.006013912559550303,0.008307185392150963,0.03153949256486652,0.008445294180190854,0.019465140291740207,-0.0002501222611005711,-0.012384012994417937,-0.013779015508082883,-0.0016497204691037198
210949_s_at,-0.0041263802535743705,-0.017434898139138975,-0.006631146892071508,0.0008210831647350632,-0.02187884891288062,0.008213084849778372,-0.016071959765828446,0.015239022453703717,-0.02138027974644204,-0.0018271430820455733
218807_at,-0.017972274987088796,0.014818313486105388,0.00797104058569928,0.01937000800045657,-0.006522640724103546,0.0034228642502553037,-0.015114473748002587,-0.02942637178861289,0.01512062637751733,0.0071964986141971115
217848_s_at,0.008258719529421213,-0.006596525221308043,-0.02158725339148141,-0.0020428423540437765,-0.009796743067249328,-0.004771673606862631,0.006117160120131933,0.00843134876869843,0.012881199606789646,-0.0103944792530653
211730_s_at,-0.014403441004249694,0.013165304621149983,0.0004625852184425055,0.00814833327168356,-0.008394254471680162,-0.018473206316163872,0.0025945672821494885,-0.01458860954755213,0.007359209942595944,-0.013179210065068373
221253_s_at,0.022423682611211773,0.0036602188865176746,-0.004805006577723378,-0.00012803640967700816,0.005204358269495396,-0.003486467439744544,-0.012550482507010165,0.015203581040184388,-0.0020287954665245667,-0.013180002137059445
212488_at,-0.006966100389346948,-0.0013143199463883128,0.021600680257825446,-0.02247393477455024,0.045156714829975804,-0.0019927413326447188,-0.0027764844145155647,-0.013014839961368726,-0.029743465058410187,-0.013163764118780041
204798_at,-0.018285728003217264,0.011770502110938975,0.01524417695876449,0.02449352046253641,-0.008812881276613461,0.009603866881998014,-0.022991536285447492,0.0016823993926268802,-0.011455364389006217,0.03340072319416444
210908_s_at,-0.014003885711298809,0.027429119614262535,-0.0029037349806157278,0.0028869098241329845,-0.0015694577498023869,-0.012935640824914597,-0.003203575166848887,-0.014960120443089505,0.0008882067499562848,-0.0050284832377786555
200838_at,0.014409077497870591,-0.015522918133364072,0.019386997364164618,-0.013833544776831956,0.0071408744581667564,0.005716556830186146,0.021506055406001298,-0.005977744489503584,-0.0024434082681429516,0.0011613738890474568
209699_x_at,0.006206898991717619,0.002144277999437243,0.0033441650204454436,0.018206948118584945,0.01662390810392133,0.01752924904952704,-0.00609540757046946,-0.0008181393850114307,0.0014601050588380605,-0.026683943630878042
214063_s_at,0.0023782059337819315,0.0006782469660199576,-0.009330815960073829,0.019531644862010613,0.016136383689549533,0.026720425503898623,0.015601103039694631,-0.01244790411542257,-0.012822188061439829,-0.0011723302419219977
200761_s_at,-0.009093429740699172,0.019960760294666865,-0.0017529318763941384,0.004118838503880433,0.008726602619958479,-0.016944687355031053,-0.004373939252887603,0.036062281597688324,0.010531095877748184,0.011611743455098099
209365_s_at,-0.003304918017119279,-0.002076048371263354,0.014853667061063407,0.021640376122939207,-0.0010173225103262246,0.003951775261953773,0.010084996868262003,0.006609301793878656,-0.028324750604381294,-0.025106793218723427
200068_s_at,-0.005170139951785041,-0.022397055056462604,0.010395786911704914,0.003521881774565151,-0.028796377358985784,-0.00901899871720177,-0.01665612261777131,0.013640174281650999,0.014261224656557119,0.014661253503875822
215380_s_at,-0.004875568705618253,-0.0132867793955055,-0.013707204114621608,0.008642682779149818,0.000704969777246281,-0.005214503775337979,-0.03505683849966494,0.0021103083932046372,0.04323407874376397,-0.038590129620862584
204031_s_at,-0.001307880681615672,0.0021303401502238894,0.03061337714789504,-0.007331244787434305,-0.032697235035443334,0.016027589050540036,-0.0060486363219800325,-0.0195577319373053,0.006934160140562577,0.002899287804352353
205350_at,0.009753513943165376,-0.007235385055138805,-0.006258466116691374,0.01990751685897808,0.008842099509930038,0.03619461519722172,0.0020529358038089136,0.0051648582735237605,-0.0011281353476892202,0.011846911008688586
202605_at,-0.0034532597602703603,0.004596881872934414,-0.0004257854132561829,0.019486180747005262,0.006350101467467524,-0.0005542846283129435,-0.018495383852263812,0.01955697334880439,0.002417271646729983,-0.032911131783012026
210715_s_at,-0.009168264821290049,-0.008431398935473802,-0.006029705851163744,0.007815280346537994,-0.010620518843223369,-0.012516985255172206,-0.02616414613035384,0.014258240373854994,0.008554552256858942,-0.003307821589844257
217802_s_at,-0.006473334544558553,-0.012928596739803278,-0.012460206632945975,0.012996671165642707,0.012216243086773056,0.012065111106117993,-0.012387511114749738,0.02285076606378803,-0.018820041468850402,0.020904130192746943
200606_at,-0.009838078290986638,-0.011899151464404218,-0.005771433414268098,0.008039832246778029,0.00012258936080100446,0.009573874649820815,-0.010522467532781759,0.017906097683330173,-0.0003727499267920024,0.034581566405768926
209395_at,0.012718536709952724,-0.008517268000488454,-0.014068175545599713,0.011595080243670605,0.015891252552485684,0.03292309647582096,0.019521890641984854,0.010226750417811006,-0.014391073648982584,0.013490939632690765
213864_s_at,-0.00930503080558152,0.014137422763344277,-0.009984371541495046,-0.011141192319780956,-0.007715277918354072,0.004087329427969438,0.004435152652707574,-0.023717620358698163,-0.0020953046905341334,0.013817880158313683
207067_s_at,-0.0014413123953374892,0.006861642213064372,0.00424808890237731,0.029575935259318103,0.004834756980947861,0.023767563606165065,0.023753755134486514,-0.009714158506568055,-0.025275488790992836,-0.02101396726258449
200779_at,-5.2651799536240194e-05,-0.006840800069111227,-0.013434413499323606,0.005436588239839343,0.007462508281678715,0.015709079314479502,0.0015026091272118515,-0.002398254967808761,-0.006728894086067986,-0.023584561550393755
216187_x_at,-0.003051228382305901,-0.010363416501185723,0.012819068287191225,0.024759574175186535,0.014004353613132998,0.016675574197153535,-0.0002615452208570762,0.007327239270872845,-0.03299406690087151,0.004894496165068157
221488_s_at,-0.0044677388739426125,-0.011749452132779543,-0.02147735455834717,0.009694389370680056,-0.018483458744356213,0.006910209958114237,0.009628334601037028,0.013148631185950962,-0.018317276554075432,0.017356028420466393
217732_s_at,0.004181612282157238,0.0154397416199989,0.025135115710259864,-0.017861351803274125,-0.016038844537494098,-0.011485999705357252,0.01228279520802365,0.025047061262850518,0.016866148347308964,0.00953295790915704
202233_s_at,0.0075346858567435756,-0.013240533594523122,-0.033610700799422674,-0.0043511212792280325,-0.0012423242512810925,0.017374050003773404,-0.0054054876375711405,0.0028230478659685906,0.03642839603186249,-0.013325205708541229
211509_s_at,-0.012913531172503129,-0.008046798945116848,0.014824502665561025,0.0030515854827349244,-0.0007975057832341269,-0.01029686666569646,-0.010268455014920647,0.02641390627464569,0.033359375983949724,0.03496763795379411
203316_s_at,-0.010798465496339995,-0.002463456188414352,-0.02318505733107189,0.004385297312718332,0.0002151053733548347,-0.0006207924990427873,-0.009711075236199957,-0.010582326113716883,0.024209694486716594,0.011395975914342724
201150_s_at,-0.009385803457188065,0.0045595679878854415,0.028279117019294222,-0.013993200087636992,0.017626727143597733,-0.0034380023438076762,-0.00032132896501351616,-0.012284463769247245,-0.023837752183584617,-0.006960272838110013
212063_at,-0.0003284888124193475,0.005945611006522553,0.005542652950194699,-0.005220863390492722,-0.0001566894875889148,0.013302462949273522,0.00151009757629108,0.015909021887651545,-0.011594842293008415,0.03659812590523986
200800_s_at,-0.005839064758408874,-0.02045426088343002,0.008808158025729759,0.013474999735329556,-0.0060465645015536015,0.0043000743432097845,0.0034864609752434696,-0.0322437400111785,-0.006981893767333883,0.0148265441981199
212953_x_at,0.006197464797169956,-0.018911113523784485,-0.025503236576762508,0.00978393048825826,0.00998806238362082,0.004251373930348237,0.010755513017730919,0.0265629783324304,-0.014393462467601323,-0.010883349088527082
217762_s_at,-0.014722562804792127,0.0025060633063764596,0.012932164942337161,0.0074374291060897435,0.0170651274509644,-0.007390571104930932,0.004885672842185263,-0.027379263389425913,-0.016709450902184553,0.013349797918851061
218213_s_at,-0.004199724995919303,-0.00421184614069609,-0.03669558003037351,-0.008057331916463115,-0.0008077684915790396,-0.034271730654374,-0.01763544594330958,0.006899723158084388,0.007769551204330336,0.012009002058506463
201721_s_at,0.021071752472560955,-0.002978848114947787,0.01706743942923749,-0.0015312712436436019,0.00546561040055793,-0.0009463507070519371,0.037106395280737656,0.006695582114284779,-0.011215888743946224,-0.006592199929414379
220625_s_at,0.014616378691960337,-0.008870384653812156,-0.0192346500390083,0.014589834772693206,0.01773177920754334,0.04228290281804969,0.01465289277366727,0.016680306942410333,-0.0078082709263101995,0.029601213789187193
206790_s_at,-0.01717983087231272,0.01352243698761166,-0.018640553374848042,0.017177330966519452,0.002521580116213987,-0.03096853643290564,-0.00454558473193717,-0.00616366974709005,0.013990006034409003,-0.011620469159425044
212857_x_at,-0.0063469479352492465,0.00019213702020708798,-0.004144710847864453,0.025672023322166754,0.0030159277227535955,-0.01932135895709972,0.005451804230954766,0.011734823852044886,0.027692215930851537,0.03828047183805967
200006_at,-0.012365439084750192,0.000972638490126673,-0.008557527240869639,0.003764282691275873,-0.02652812037412846,-0.025008859387347444,-0.0025175800137395734,-0.009692650908122737,0.016779638864026843,0.011128902383946782
204268_at,0.0030212027434311337,-0.004041726143045763,-0.010422506580591523,0.0049007158789685515,0.024902992387522548,0.024442441855105725,0.022834283081316045,-0.002818836778196627,-0.026992861844091175,-0.004924999886184073
201892_s_at,-0.014009109706375568,0.01634570625578125,-0.01009707576608141,0.0023765479460611865,-0.016786530769070118,0.011691036907051233,0.0016392584958499427,-0.016374820200216963,-0.034183848532076164,-0.010170227383414806
214430_at,-0.007673703177134976,0.01439580548629922,0.0009353113032255424,0.017906530326852146,0.00048209885219319847,0.0217627561051894,-0.014018225728789073,0.003522582880116625,-0.02166614972567942,0.011407166669342415
205357_s_at,-0.010078071206298212,0.008789322084652265,0.009820176668784196,0.03647268800965735,-0.0067906337485444815,0.014861219804073558,0.023412656817967455,0.00692090899939563,-0.007434276534306859,0.006841111498310858
210648_x_at,0.011894991273973242,-0.008879053492627647,-0.010953244547828166,-0.021299711613599476,0.0040249676706337655,0.0021542929684787108,-0.018640363002960732,0.026715208125446727,0.023645606149505536,-0.0005314844267715772
202237_at,-0.00261180513319326,0.0056297626181283774,-0.012770290450603128,-0.007261584827779808,0.04261511201830862,-0.004267791615273275,0.013369488393182274,-0.0030241701685830855,-0.02415090490765711,-0.015128839864291636
218190_s_at,0.000723642938694535,-0.011385746708260393,-0.0007683246086879378,0.0006535603831326525,-0.022250016666210095,0.0011006270065837243,-0.017763911942422876,-0.007286528604942516,0.014287562649170577,-0.01790658342392101
200618_at,-0.006197629790918712,-0.002670600583573579,0.02276738265353168,0.016869531928988057,-0.015571079781626215,-0.003578136132828054,-0.0011464184467084332,0.0050852246976280345,-0.0009082148455251269,-0.02859660356887012
200840_at,-0.001442413518954024,-0.02060657999026149,-0.039730308249107775,0.0011688351341833877,0.009524790430998594,-0.0033439416572026925,0.004986379982028423,0.02281904377272265,-0.023415564188155016,0.01321932028216039
209806_at,0.003286131471163837,-0.015483156474130065,-0.007533131890050797,0.010476325504211653,-0.005998971093639279,-0.0026148056719861785,-0.004732127953207765,0.009493821188555938,-0.004111640266870144,-0.01727836053012713
201762_s_at,0.009221762627319045,-0.009366078027091404,-0.013409520655013647,0.025746486303070894,0.003152554883997128,-0.027592419249393967,0.031998551268738594,-0.00312356377909647,0.001279338102746796,-0.0038567607864197716
201842_s_at,0.0036847443622798895,0.015359831633515212,0.0043274957600882005,-0.003485237384043007,0.021031847834742715,0.009236712297583249,0.009475392465664373,-0.02582763549157061,-0.004969356243145434,0.010558770218139373
203752_s_at,-0.011093392310725633,-0.004302525651807187,-0.012448818342374395,0.011351297285784927,0.0020040277643697305,-0.021160558545470397,-0.015621479384881096,0.023238065094704035,-0.015953178050718008,0.01105074218482525
214211_at,-0.010860460861624757,0.0025460872434214035,-0.0011939954250816452,0.015081508551325678,0.013505246223566397,-0.01047447968787307,-0.013740581035534005,-0.002997297919484883,0.005676831036677581,0.003939463636051227
203892_at,-0.009769442766908103,0.004707534777649798,0.004025242321325,0.02885827754951182,-0.005988857053201001,0.010059644905876764,0.005780399098457346,0.0132332516642303,-0.022793765060961715,0.028341189132804784
215230_x_at,-0.008400725369578426,-0.01063295828498386,-0.024991793278296745,0.005373011514117901,-0.009542287376612375,-0.004551033847546867,-0.012255156750194536,0.017592311434504147,-0.025129591494185522,0.0005899881300580766
209623_at,-0.01272560431313583,0.001529370111665804,0.02063266096071874,0.028205941822409514,-0.017154354561149696,-0.017550420933992436,-0.005793090713176827,-0.00016651519598223484,-0.009979570288301261,0.0016582784873849655
200043_at,-0.011448758865910917,7.151796950839181e-05,-0.00470467612722903,0.008023130484405441,-0.012681550088956156,-0.016204422138034677,-0.006904090022060123,-0.0034094896640470694,0.03526770953021609,0.02479707560322723
209189_at,-0.0043186951265862935,0.02209843329415065,0.013223318277011328,-0.003673078130277407,0.008287337345112196,0.010255730539893513,-0.003508100461076234,1.4685818521971806e-05,-0.011360271082909663,0.00933676221908621
207244_x_at,-0.006081147831962553,0.005628690216541046,0.010735662689521466,0.02393238491581082,-0.0036360360148370574,0.012920677758741535,0.013874709773568587,0.03510669921204766,-0.028500774032465925,-0.0009432803070605665
202336_s_at,-0.0011080019898646316,-0.0012270253798842773,-0.0028363629220786364,0.0005242883104037562,0.015896646421538343,0.0077484989828378,0.02137177842300974,0.020873649625118403,-0.0006114878984755732,0.021524325591918275
201251_at,0.007591100166185537,-0.0241612635643287,0.022584914715226646,-0.017987215495967546,-0.012449210881053224,0.02388986353487154,0.007822362386919943,0.010011873522696831,0.009530528132961189,-0.015870462301058614
201388_at,0.0050292289243978675,-0.008325453502074009,0.0047608409509877925,0.020044167182347764,0.002229424227725253,0.020866873342577003,-0.013958193729466918,-0.014192650497446946,0.020093305515202137,-0.060367663966214916
202071_at,-0.008695201371050391,-0.008464180220462133,0.01957206887031307,0.020275332608888273,-0.021243484699541643,0.008500662349514533,-0.01758986720775417,-0.0072597330437676735,-0.021057347254518563,0.003215426054313909
217982_s_at,-0.007474985164832921,0.003526333474015339,-0.009678124549382452,-0.007723802495583546,0.008826107748443992,-0.015481077967716791,0.009092855508918411,-0.008060473791946063,0.015513797274504556,0.017041818119871537
200897_s_at,-0.010279659576184687,0.008289660103673659,0.013383593087840057,-0.029403118515793792,0.03814840488514661,-0.012702008485275567,-0.01676689406449931,-0.007238734194053421,-0.0019038670440525772,0.009714640187720718
206323_x_at,-0.0009376274397066154,0.010582247671562826,0.0004111082757520323,0.030733026341289372,0.017768325999368572,0.021587921539328918,0.0147384421819573,-0.011590044988143556,0.005229982668158283,0.00223242843758386
212543_at,0.0038675872651800407,-0.00514496978477577,-0.008974134349468534,0.011179696743888733,0.015144117084071776,0.018434260085861538,-0.02684680664746335,-0.00019095673878470634,0.003871971523757168,-0.03395792940272649
214320_x_at,-0.006272614539334995,0.006205815522923472,0.012169359055141016,0.0252772512817734,-0.0047493280768115586,0.009328138976580387,0.013238427765392025,0.0365432467458911,-0.029279228707198984,0.0006544853415178718
201306_s_at,0.0053924119273538835,-0.009862073937866757,-0.04325295995015305,-0.00799404258553595,0.003477548608799955,-0.014842787963843215,0.012375722633703649,0.011266824704480448,-0.009380850514626475,0.009347660210102637
220217_x_at,-0.00032485353379220396,0.005512398346622534,0.0028649876060666568,0.02475345041129765,0.01357372107571413,0.023411581537523787,0.013912411821991742,-0.014656931844515598,-0.008065991415415943,-0.00999850390095959
200944_s_at,-0.008178505688362463,-0.005591233584105142,-0.02691863770771866,0.001734376487860279,-0.0029909625316330373,-0.03020295658311102,-0.01792354154179328,0.01670545302046732,0.013987697885122146,0.008399691224604945
201185_at,-0.012550360910244666,0.018065172425834303,0.01924193143791497,-0.02795205075108976,0.035896466193945,-0.020990529183114528,-0.000978930267770106,-0.01081758054926323,-0.019995998984903934,-0.013010636957897427
203430_at,0.004307647115344412,-0.01734722490655852,-0.02377483148620922,0.001305127288251017,0.014502941168491153,0.024223815010620285,-0.024654146544602757,0.024022508558098156,0.022794954364244332,0.0035643133643565614
201069_at,-0.001172627706271081,0.014458047185458737,0.01896629637356423,-0.029423402414262056,0.045370037496234014,-0.003907126636594138,-0.0006650617535920763,-0.008110786132470224,-0.019742489871246174,-0.0024463771553516304
217284_x_at,-0.001279936742630512,0.00022989074931664937,0.013170269379348329,0.021262031121680163,0.0034851754980228535,0.03011842212117715,-0.01608687450064764,0.016415006198713982,0.025451481780247632,-0.06061844471824929
