PC1,PC2
-23.2383562447219,18.909193640650653
-53.34980905436892,7.994004434567005
-38.74691021224735,0.4462376448738095
-67.58346064366772,-44.381580078938995
-23.030503631844095,37.63213394543761
-60.35386206576054,-40.50846648397214
51.346709697342725,28.604285863989354
-21.88286861645896,1.7361528901948515
-42.389863556378764,1.169387558676562
-19.31079253632079,-11.986322132180849
-53.944423903084086,1.709355012634896
-5.609942031012088,-33.98935097816539
40.51800339510921,11.971002956812702
44.126553586667626,-44.2589063519354
-24.438459489172903,-46.572190557028335
42.78020260358661,-47.1033070515227
-38.81354189362164,6.39383983219395
10.911735173672641,-61.72611945679656
-22.05461025851683,-26.41721147244489
-42.834451388890145,-22.08357786856028
-28.563601714920775,-31.076625906685894
-19.403602420667525,-39.95173728053026
28.31873389660751,-15.195173412693048
-49.81148748909081,13.812494516121967
40.96661616079287,-38.90486845829006
-42.12184081967461,12.177828246685364
-44.30659896000049,-14.992571848522624
-73.34744964131752,26.972322783670013
-34.835009294281505,19.854903990991037
-81.70856416942581,24.513144912248233
-53.740328038994654,32.4439623177006
-12.275895142846368,41.60896541035961
-61.74104751125563,-8.712526293740986
4.369473571920806,-35.40834509097102
-1.8733924294347688,47.068080558430545
28.61467751385574,52.86887536792396
-36.956958105111276,30.883569522404745
-14.12163074995517,-28.491643461641893
-5.001191917170673,-51.9597447794679
13.122676237399554,7.735779174868363
-9.811230655547664,-2.853704419917577
39.87400376337845,22.32261614489069
-16.422610061048424,18.489097971895216
50.085161123613425,15.01421217431135
-2.826269889139499,14.777035740459342
111.03186527217802,62.4058505411467
-32.21790154460591,-26.77898195314788
13.055044681328644,11.828521844829558
-47.75246822554801,14.318232990075904
-36.417306031146644,30.983763135126043
-48.17627546691971,36.401961463625376
-54.97902775952618,58.442510465146086
-65.06797277518457,32.000213629240974
-27.77807307093768,74.24010451834853
-65.67691871906882,23.229343244372554
-63.227684207977134,37.642037673380926
20.360736600177926,21.806511440719067
-50.26509815904685,-20.182807691605454
-40.890616006747805,-62.97012126902143
10.314169839728592,28.25139290603262
-9.678631126916681,30.01477880124806
38.90026215388947,20.946639203773337
-28.39267335182125,16.20659679984691
30.437067229407855,5.965576413005541
-16.96170189828851,-15.453944182969563
53.453075499752934,69.5155440624135
46.273140673193495,-12.38586585726708
36.559243867266794,-39.269362499839566
9.357933259102275,6.291162284866273
-13.827760521481036,-9.975843284212555
51.90943045216011,-39.65446975010152
74.16749343583285,14.136123796271567
72.74016330951963,67.91382114170072
87.37005673246604,22.683969693935992
48.58115340632628,0.6961940855233795
73.85867697076097,-39.857529182235815
63.595802861079825,30.3115602292528
34.11001866953857,-20.49601854265752
-40.00497820149273,10.95535039229273
-53.15825868356949,8.301779990708814
-72.87984320208356,-8.47200866115434
-21.67638780405903,-16.770510157467125
-42.21688248904999,-14.266432456362084
-50.00784162496541,-12.8226688459874
-63.39423329308744,23.286133276054958
46.032946639356524,61.87760224605367
-65.95639526680469,10.02002277746783
71.59505962558946,20.064000198834933
10.141692794240672,20.74608795146309
18.315809984362346,53.04212503734451
-2.26821592132449,1.1244810621186119
62.319099932312085,10.836220444908156
-6.034168388379524,-24.900844567514454
8.50009387420447,7.366530031160431
9.042222060312492,-28.084615251046813
-4.196825450905539,-13.184469222926117
15.882491908016911,53.95169014668446
35.363929607355956,33.09996627952555
29.703325454939048,51.7538446167402
-11.465621006375251,18.334834597778407
43.221836016812304,4.436521156526839
-2.071846789486334,9.473324583868328
24.54801161113166,-5.086231038404949
35.26383606743138,12.394193038096967
-5.301394086632367,9.862688904478231
57.399518302449806,6.290648432956743
-22.455808964069632,8.192901577374517
-19.525866402795216,14.328563933074244
14.33802912400082,-14.66403479663521
76.43063592092781,-8.967100735662912
33.627455396093495,-28.373446244435115
23.023944290244472,-47.14610484237777
-5.0137733519814,-14.889363007007098
27.96980671158344,-4.64213991068515
23.898878423981643,-50.906260283914406
42.79180604455927,18.464343075474375
22.48782273525826,2.1421113456352403
20.0735458003491,-69.21697063982451
1.9924102120004639,-26.495786286765032
-33.06488395266577,1.9776544504487648
-4.7161676875345755,-6.693208093702675
36.54393042596968,-30.407171120087984
16.898582376970452,42.053378635650965
-9.92660198048282,-19.673026939261696
